_id,timestamp,userId,focusScore,currentStreak,longestStreak,sessionDuration,activeFileDuration,idleTime,typingRhythm,productivityStatus,__v,cluster,tabMetrics.total,tabMetrics.rapid,tabMetrics.patterns.backAndForth,tabMetrics.patterns.sequential,copyPasteMetrics.total,copyPasteMetrics.copy,copyPasteMetrics.cut,copyPasteMetrics.paste,errorMetrics.syntaxErrors,errorMetrics.warningCount,errorMetrics.problemCount,codeMetrics.linesAdded,codeMetrics.linesDeleted,codeMetrics.fileEdits,codeMetrics.codeComplexity,codeMetrics.testCoverage,achievements.0,errorSummary.total,errorSummary.recent,errorSummary.bySeverity.error,errorSummary.bySeverity.warning,errorSummary.bySeverity.info
678b4b6b45ee875d7437c6a9285,2025-02-22T20:50:28.777357,user_2,71.4,4,10,53.861575,872.54,369.501,79,Focused 🎯,0,High Productivity,4,1,1,3,9,5,3,3,1,1,6,95,14,9,4,30,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9285_ach', 'timestamp': '2025-02-22T20:50:28.777357'}",8,[],1,1,6
678b4b6b45ee875d7437c6a9286,2025-02-22T20:56:28.777357,user_3,85.4,1,4,24.550839,953.197,502.734,92,Focused 🎯,0,High Productivity,1,3,2,3,1,1,0,1,2,0,10,80,29,9,4,74,,12,[],2,0,10
678b4b6b45ee875d7437c6a9287,2025-02-22T21:02:28.777357,user_2,42.6,4,3,38.549902,551.5,816.865,58,In Flow 🌊,0,Low Productivity,4,4,2,3,2,3,3,5,2,4,11,118,25,6,0,71,,17,[],2,4,11
678b4b6b45ee875d7437c6a9288,2025-02-22T21:07:28.777357,user_3,43.9,4,4,39.21873,457.481,947.626,62,In Flow 🌊,0,Low Productivity,13,1,3,2,6,0,1,1,4,9,6,2,45,6,8,62,,19,[],4,9,6
678b4b6b45ee875d7437c6a9289,2025-02-22T21:10:28.777357,user_3,49.8,3,10,46.317634,890.728,595.349,58,In Flow 🌊,0,Moderate Productivity,8,4,2,5,8,0,0,0,4,5,7,68,22,1,3,65,,16,[],4,5,7
678b4b6b45ee875d7437c6a9290,2025-02-22T21:17:28.777357,user_2,44.8,5,7,41.071185,807.829,540.369,74,In Flow 🌊,0,Moderate Productivity,13,1,3,2,2,0,0,0,2,6,15,115,20,4,10,7,,23,[],2,6,15
678b4b6b45ee875d7437c6a9291,2025-02-22T21:19:28.777357,user_1,64.7,2,7,56.978341,956.134,640.21,54,In Flow 🌊,0,Moderate Productivity,20,5,0,5,8,2,0,4,1,3,6,56,40,5,10,27,,10,[],1,3,6
678b4b6b45ee875d7437c6a9292,2025-02-22T21:25:28.777357,user_2,39.6,4,6,32.41373,476.262,965.005,55,Distracted 😕,0,Low Productivity,12,4,2,1,5,1,0,1,5,9,6,81,0,8,2,37,,20,[],5,9,6
678b4b6b45ee875d7437c6a9293,2025-02-22T21:28:28.777357,user_3,47.9,0,5,47.439068,263.887,710.306,49,In Flow 🌊,0,Low Productivity,20,2,3,5,0,1,1,3,3,2,17,108,36,10,0,79,,22,[],3,2,17
678b4b6b45ee875d7437c6a9294,2025-02-22T21:32:28.777357,user_1,82.1,0,9,38.498713,947.74,210.707,89,Focused 🎯,0,High Productivity,8,4,0,5,1,5,0,5,1,3,4,85,33,5,9,69,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9294_ach', 'timestamp': '2025-02-22T21:32:28.777357'}",8,[],1,3,4
678b4b6b45ee875d7437c6a9295,2025-02-22T21:35:28.777357,user_3,56.4,3,7,26.708084,608.42,612.326,57,In Flow 🌊,0,Moderate Productivity,16,1,0,4,3,5,0,5,0,4,3,181,41,5,9,8,,7,[],0,4,3
678b4b6b45ee875d7437c6a9296,2025-02-22T21:42:28.777357,user_1,54.0,0,1,45.325758,573.269,554.709,55,In Flow 🌊,0,Moderate Productivity,3,3,1,1,7,2,0,4,0,1,6,195,25,7,4,28,,7,[],0,1,6
678b4b6b45ee875d7437c6a9297,2025-02-22T21:47:28.777357,user_1,93.4,4,7,44.21594,1277.458,261.185,80,Focused 🎯,0,High Productivity,14,0,3,4,3,2,1,1,2,0,5,171,18,10,10,65,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9297_ach', 'timestamp': '2025-02-22T21:47:28.777357'}",7,[],2,0,5
678b4b6b45ee875d7437c6a9298,2025-02-22T21:53:28.777357,user_2,85.3,2,1,31.191226,870.92,299.063,96,Focused 🎯,0,High Productivity,12,3,3,3,3,4,2,5,0,3,0,117,35,1,0,8,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9298_ach', 'timestamp': '2025-02-22T21:53:28.777357'}",3,[],0,3,0
678b4b6b45ee875d7437c6a9299,2025-02-22T22:01:28.777357,user_1,40.5,3,5,31.028371,645.77,864.323,63,In Flow 🌊,0,Low Productivity,11,2,2,2,2,1,0,2,5,2,11,87,37,9,0,45,,18,[],5,2,11
678b4b6b45ee875d7437c6a9300,2025-02-22T22:11:28.777357,user_2,86.7,5,2,44.086735,1396.299,161.278,85,Focused 🎯,0,High Productivity,8,5,1,2,10,4,3,3,2,1,10,171,32,7,2,83,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9300_ach', 'timestamp': '2025-02-22T22:11:28.777357'}",13,[],2,1,10
678b4b6b45ee875d7437c6a9301,2025-02-22T22:18:28.777357,user_3,27.7,3,6,36.989629,234.042,946.926,34,Distracted 😕,0,Low Productivity,7,4,0,0,7,2,2,2,1,5,12,69,41,8,5,78,,18,[],1,5,12
678b4b6b45ee875d7437c6a9302,2025-02-22T22:23:28.777357,user_3,47.9,4,1,62.512164,515.842,549.057,48,In Flow 🌊,0,Moderate Productivity,18,5,0,5,9,3,1,0,4,6,12,143,35,4,10,53,,22,[],4,6,12
678b4b6b45ee875d7437c6a9303,2025-02-22T22:32:28.777357,user_1,40.6,0,9,54.622564,507.315,844.087,32,In Flow 🌊,0,Low Productivity,19,1,2,0,4,2,2,5,2,6,6,69,21,1,1,30,,14,[],2,6,6
678b4b6b45ee875d7437c6a9304,2025-02-22T22:37:28.777357,user_1,39.3,0,4,49.88484,519.8,1018.189,43,Distracted 😕,0,Low Productivity,16,3,3,0,4,0,1,5,2,3,9,94,9,5,8,51,,14,[],2,3,9
678b4b6b45ee875d7437c6a9305,2025-02-22T22:42:28.777357,user_3,54.7,5,7,46.718471,727.635,821.629,48,In Flow 🌊,0,Low Productivity,15,0,0,0,7,4,3,5,2,3,8,102,11,8,4,90,,13,[],2,3,8
678b4b6b45ee875d7437c6a9306,2025-02-22T22:45:28.777357,user_2,51.9,2,8,57.876134,818.871,520.173,69,In Flow 🌊,0,Moderate Productivity,5,0,2,4,9,2,3,2,1,0,2,34,0,8,3,84,,3,[],1,0,2
678b4b6b45ee875d7437c6a9307,2025-02-22T22:51:28.777357,user_3,46.7,5,4,14.73593,396.062,820.714,36,In Flow 🌊,0,Low Productivity,5,5,0,3,2,1,3,5,2,2,13,82,24,8,2,93,,17,[],2,2,13
678b4b6b45ee875d7437c6a9308,2025-02-22T22:52:28.777357,user_1,85.0,2,9,44.76431,984.683,651.243,67,Focused 🎯,0,Moderate Productivity,18,1,1,5,7,0,2,0,0,5,9,123,30,5,0,83,,14,[],0,5,9
678b4b6b45ee875d7437c6a9309,2025-02-22T22:53:28.777357,user_1,39.7,3,4,32.073433,113.867,968.62,28,Distracted 😕,0,Low Productivity,5,2,2,1,10,0,1,5,3,5,5,81,30,10,9,26,,13,[],3,5,5
678b4b6b45ee875d7437c6a9310,2025-02-22T23:02:28.777357,user_3,56.3,4,2,37.40962,732.126,693.668,50,In Flow 🌊,0,Moderate Productivity,20,3,3,2,7,2,0,4,2,1,10,22,46,1,0,43,,13,[],2,1,10
678b4b6b45ee875d7437c6a9311,2025-02-22T23:05:28.777357,user_1,67.9,2,4,36.715266,979.616,589.496,54,In Flow 🌊,0,Moderate Productivity,11,2,2,0,6,2,3,2,2,0,7,1,37,7,2,92,,9,[],2,0,7
678b4b6b45ee875d7437c6a9312,2025-02-22T23:11:28.777357,user_3,83.3,5,9,40.759648,1024.061,347.801,91,Focused 🎯,0,High Productivity,10,0,0,0,8,1,1,1,2,5,3,42,23,7,8,3,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9312_ach', 'timestamp': '2025-02-22T23:11:28.777357'}",10,[],2,5,3
678b4b6b45ee875d7437c6a9313,2025-02-22T23:21:28.777357,user_2,51.7,3,6,39.721615,337.079,551.064,59,In Flow 🌊,0,Moderate Productivity,13,3,2,4,6,0,1,0,1,2,3,167,10,10,10,39,,6,[],1,2,3
678b4b6b45ee875d7437c6a9314,2025-02-22T23:27:28.777357,user_1,36.4,0,4,33.113918,515.031,780.029,33,Distracted 😕,0,Low Productivity,6,5,2,1,3,2,2,0,3,8,9,166,11,6,4,35,,20,[],3,8,9
678b4b6b45ee875d7437c6a9315,2025-02-22T23:36:28.777357,user_3,60.9,5,7,36.221417,933.822,559.7,65,In Flow 🌊,0,Moderate Productivity,5,0,1,5,6,1,0,4,1,5,10,116,11,7,7,59,,16,[],1,5,10
678b4b6b45ee875d7437c6a9316,2025-02-22T23:45:28.777357,user_2,79.5,4,6,32.242811,804.827,186.229,82,Focused 🎯,0,High Productivity,12,0,3,5,0,5,3,2,1,5,1,60,16,10,7,40,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9316_ach', 'timestamp': '2025-02-22T23:45:28.777357'}",7,[],1,5,1
678b4b6b45ee875d7437c6a9317,2025-02-22T23:48:28.777357,user_3,60.2,4,2,44.553473,650.635,394.352,64,In Flow 🌊,0,High Productivity,2,5,1,2,0,1,0,2,1,4,0,189,45,5,4,68,,5,[],1,4,0
678b4b6b45ee875d7437c6a9318,2025-02-22T23:52:28.777357,user_1,56.4,1,5,32.415814,888.992,529.278,55,In Flow 🌊,0,Moderate Productivity,5,1,3,1,7,1,2,1,0,1,1,19,47,1,10,19,,2,[],0,1,1
678b4b6b45ee875d7437c6a9319,2025-02-23T00:01:28.777357,user_2,72.5,2,2,52.741499,694.385,242.624,82,Focused 🎯,0,High Productivity,2,0,0,2,9,5,1,2,0,3,8,128,1,6,1,59,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9319_ach', 'timestamp': '2025-02-23T00:01:28.777357'}",11,[],0,3,8
678b4b6b45ee875d7437c6a9320,2025-02-23T00:02:28.777357,user_3,31.5,0,9,18.140863,446.662,672.503,29,Distracted 😕,0,Low Productivity,5,4,0,4,10,2,3,3,4,2,14,192,48,10,4,19,,20,[],4,2,14
678b4b6b45ee875d7437c6a9321,2025-02-23T00:05:28.777357,user_3,40.6,5,10,32.614386,480.021,997.943,43,In Flow 🌊,0,Low Productivity,12,3,1,5,1,0,3,0,3,2,12,21,10,5,4,46,,17,[],3,2,12
678b4b6b45ee875d7437c6a9322,2025-02-23T00:12:28.777357,user_2,55.6,5,9,48.364004,557.211,490.375,63,In Flow 🌊,0,Moderate Productivity,12,3,3,2,9,1,3,2,0,4,7,104,17,2,7,37,,11,[],0,4,7
678b4b6b45ee875d7437c6a9323,2025-02-23T00:16:28.777357,user_2,50.9,1,5,42.189796,387.218,377.047,58,In Flow 🌊,0,Moderate Productivity,14,0,0,2,0,3,0,3,1,1,2,5,41,6,10,15,,4,[],1,1,2
678b4b6b45ee875d7437c6a9324,2025-02-23T00:26:28.777357,user_3,34.9,4,9,62.773824,119.004,600.772,65,Distracted 😕,0,Moderate Productivity,11,4,3,5,2,0,1,3,4,6,14,1,40,4,1,75,,24,[],4,6,14
678b4b6b45ee875d7437c6a9325,2025-02-23T00:27:28.777357,user_1,84.3,0,7,47.282015,883.716,155.402,78,Focused 🎯,0,High Productivity,11,0,0,0,3,1,0,3,1,0,6,138,29,8,3,13,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9325_ach', 'timestamp': '2025-02-23T00:27:28.777357'}",7,[],1,0,6
678b4b6b45ee875d7437c6a9326,2025-02-23T00:33:28.777357,user_3,63.7,0,5,56.804336,605.402,221.576,79,In Flow 🌊,0,High Productivity,20,1,2,2,2,4,1,5,0,2,2,110,4,3,7,54,,4,[],0,2,2
678b4b6b45ee875d7437c6a9327,2025-02-23T00:40:28.777357,user_2,96.1,1,1,26.330653,1380.721,88.491,76,Focused 🎯,0,High Productivity,13,0,3,5,10,3,0,2,1,4,6,180,35,9,10,77,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9327_ach', 'timestamp': '2025-02-23T00:40:28.777357'}",11,[],1,4,6
678b4b6b45ee875d7437c6a9328,2025-02-23T00:44:28.777357,user_2,58.8,1,2,44.737782,517.369,743.201,61,In Flow 🌊,0,Low Productivity,7,0,0,2,1,1,2,2,0,0,2,118,46,5,10,86,,2,[],0,0,2
678b4b6b45ee875d7437c6a9329,2025-02-23T00:45:28.777357,user_3,73.2,0,9,46.853976,1004.048,159.969,71,Focused 🎯,0,High Productivity,6,3,3,1,8,5,2,3,1,4,10,133,37,5,3,57,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9329_ach', 'timestamp': '2025-02-23T00:45:28.777357'}",15,[],1,4,10
678b4b6b45ee875d7437c6a9330,2025-02-23T00:48:28.777357,user_2,56.9,2,7,59.552323,817.071,490.833,59,In Flow 🌊,0,Moderate Productivity,11,4,2,3,3,5,0,1,0,2,0,177,46,3,6,60,,2,[],0,2,0
678b4b6b45ee875d7437c6a9331,2025-02-23T00:50:28.777357,user_3,57.6,3,7,35.376002,607.212,546.783,50,In Flow 🌊,0,Moderate Productivity,19,2,2,2,1,0,3,3,2,4,1,110,13,10,10,16,,7,[],2,4,1
678b4b6b45ee875d7437c6a9332,2025-02-23T00:52:28.777357,user_1,40.2,2,5,28.424699,314.109,1042.961,25,In Flow 🌊,0,Low Productivity,18,4,1,0,0,0,2,5,3,6,6,170,6,4,5,56,,15,[],3,6,6
678b4b6b45ee875d7437c6a9333,2025-02-23T00:56:28.777357,user_2,91.2,5,1,56.380451,971.067,308.219,75,Focused 🎯,0,High Productivity,2,4,2,5,3,4,2,2,0,4,8,123,1,9,5,17,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9333_ach', 'timestamp': '2025-02-23T00:56:28.777357'}",12,[],0,4,8
678b4b6b45ee875d7437c6a9334,2025-02-23T00:58:28.777357,user_1,85.4,0,3,55.02176,706.828,331.476,64,Focused 🎯,0,High Productivity,1,3,2,0,1,0,0,0,0,0,1,179,35,3,6,81,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9334_ach', 'timestamp': '2025-02-23T00:58:28.777357'}",1,[],0,0,1
678b4b6b45ee875d7437c6a9335,2025-02-23T01:01:28.777357,user_3,88.4,5,2,52.034082,823.7,101.144,89,Focused 🎯,0,High Productivity,1,5,0,3,6,1,2,1,1,3,6,198,29,1,1,3,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9335_ach', 'timestamp': '2025-02-23T01:01:28.777357'}",10,[],1,3,6
678b4b6b45ee875d7437c6a9336,2025-02-23T01:03:28.777357,user_1,67.5,3,8,43.284356,703.156,163.26,54,In Flow 🌊,0,High Productivity,5,2,2,4,7,3,2,1,2,2,9,143,17,2,3,74,,13,[],2,2,9
678b4b6b45ee875d7437c6a9337,2025-02-23T01:04:28.777357,user_3,61.1,5,3,46.421819,824.651,389.569,53,In Flow 🌊,0,Moderate Productivity,17,4,2,2,5,2,1,1,2,2,0,55,37,6,5,87,,4,[],2,2,0
678b4b6b45ee875d7437c6a9338,2025-02-23T01:07:28.777357,user_3,79.1,3,8,38.065232,918.951,207.075,96,Focused 🎯,0,High Productivity,3,4,2,0,1,1,0,5,0,0,2,194,8,9,4,18,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9338_ach', 'timestamp': '2025-02-23T01:07:28.777357'}",2,[],0,0,2
678b4b6b45ee875d7437c6a9339,2025-02-23T01:09:28.777357,user_3,46.9,0,9,33.309142,928.597,784.008,24,In Flow 🌊,0,Low Productivity,10,4,3,0,8,2,0,0,4,6,18,164,7,5,3,33,,28,[],4,6,18
678b4b6b45ee875d7437c6a9340,2025-02-23T01:15:28.777357,user_2,66.5,5,3,38.478505,508.884,615.372,51,In Flow 🌊,0,Moderate Productivity,9,2,3,5,7,3,0,4,2,4,3,110,16,9,3,57,,9,[],2,4,3
678b4b6b45ee875d7437c6a9341,2025-02-23T01:25:28.777357,user_2,47.4,1,7,32.722791,710.991,613.915,80,In Flow 🌊,0,Moderate Productivity,10,2,1,4,9,0,0,4,3,8,17,159,45,1,1,64,,28,[],3,8,17
678b4b6b45ee875d7437c6a9342,2025-02-23T01:35:28.777357,user_1,37.2,5,1,48.553257,171.45,773.412,38,Distracted 😕,0,Low Productivity,6,5,1,2,6,3,3,4,3,8,17,152,20,10,1,72,,28,[],3,8,17
678b4b6b45ee875d7437c6a9343,2025-02-23T01:40:28.777357,user_1,55.9,1,1,42.133895,718.05,954.087,63,In Flow 🌊,0,Low Productivity,1,3,2,0,2,3,0,2,2,0,3,190,0,6,9,6,,5,[],2,0,3
678b4b6b45ee875d7437c6a9344,2025-02-23T01:45:28.777357,user_2,92.7,1,10,47.736518,891.448,372.207,62,Focused 🎯,0,High Productivity,10,4,2,5,10,5,0,3,0,0,7,13,20,1,4,46,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9344_ach', 'timestamp': '2025-02-23T01:45:28.777357'}",7,[],0,0,7
678b4b6b45ee875d7437c6a9345,2025-02-23T01:49:28.777357,user_1,22.4,0,10,36.867845,135.928,1030.566,22,Distracted 😕,0,Low Productivity,19,4,2,3,8,2,2,5,4,5,12,73,31,7,4,50,,21,[],4,5,12
678b4b6b45ee875d7437c6a9346,2025-02-23T01:51:28.777357,user_1,75.9,2,1,41.402503,941.801,219.238,90,Focused 🎯,0,High Productivity,3,2,0,2,10,5,3,0,1,4,3,117,39,2,1,5,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9346_ach', 'timestamp': '2025-02-23T01:51:28.777357'}",8,[],1,4,3
678b4b6b45ee875d7437c6a9347,2025-02-23T01:54:28.777357,user_1,55.4,2,1,36.163735,431.146,419.455,76,In Flow 🌊,0,Moderate Productivity,7,0,1,5,8,2,0,3,1,0,9,3,37,4,5,84,,10,[],1,0,9
678b4b6b45ee875d7437c6a9348,2025-02-23T02:04:28.777357,user_1,39.8,0,8,49.871566,367.365,944.672,22,Distracted 😕,0,Low Productivity,7,1,3,3,6,0,2,2,5,9,11,117,38,1,3,45,,25,[],5,9,11
678b4b6b45ee875d7437c6a9349,2025-02-23T02:05:28.777357,user_1,45.3,0,9,45.539904,262.494,850.126,27,In Flow 🌊,0,Low Productivity,15,5,2,2,9,4,1,4,1,3,17,142,0,6,4,51,,21,[],1,3,17
678b4b6b45ee875d7437c6a9350,2025-02-23T02:09:28.777357,user_2,54.2,4,4,34.410683,597.296,535.228,61,In Flow 🌊,0,Moderate Productivity,19,3,3,0,9,0,1,0,1,4,1,130,3,10,9,55,,6,[],1,4,1
678b4b6b45ee875d7437c6a9351,2025-02-23T02:12:28.777357,user_3,54.6,2,9,34.50605,374.347,704.056,57,In Flow 🌊,0,Moderate Productivity,2,1,3,1,8,3,2,1,1,1,1,115,24,4,4,2,,3,[],1,1,1
678b4b6b45ee875d7437c6a9352,2025-02-23T02:18:28.777357,user_2,41.1,4,7,59.805713,382.933,935.774,23,In Flow 🌊,0,Low Productivity,17,1,3,5,5,1,1,4,3,5,12,89,43,5,6,55,,20,[],3,5,12
678b4b6b45ee875d7437c6a9353,2025-02-23T02:19:28.777357,user_1,48.9,3,4,44.273892,504.54,686.422,63,In Flow 🌊,0,Moderate Productivity,10,1,0,3,8,4,2,0,3,2,6,98,43,6,1,61,,11,[],3,2,6
678b4b6b45ee875d7437c6a9354,2025-02-23T02:24:28.777357,user_2,61.5,2,2,48.55941,483.273,861.238,33,In Flow 🌊,0,Low Productivity,16,1,0,2,3,1,3,5,2,2,4,190,23,5,0,40,,8,[],2,2,4
678b4b6b45ee875d7437c6a9355,2025-02-23T02:31:28.777357,user_3,57.2,1,6,38.93402,897.845,639.621,42,In Flow 🌊,0,Moderate Productivity,1,4,2,1,8,3,1,3,0,0,2,75,2,3,6,18,,2,[],0,0,2
678b4b6b45ee875d7437c6a9356,2025-02-23T02:37:28.777357,user_3,38.8,3,2,39.016347,632.404,676.742,44,Distracted 😕,0,Moderate Productivity,3,1,0,4,10,3,2,1,5,2,8,84,2,9,2,15,,15,[],5,2,8
678b4b6b45ee875d7437c6a9357,2025-02-23T02:38:28.777357,user_2,61.7,4,10,48.078597,875.551,544.29,69,In Flow 🌊,0,Moderate Productivity,3,5,0,1,0,4,0,1,1,3,5,0,41,7,2,7,,9,[],1,3,5
678b4b6b45ee875d7437c6a9358,2025-02-23T02:41:28.777357,user_2,36.8,1,9,24.586232,253.998,701.11,39,Distracted 😕,0,Low Productivity,12,5,0,3,0,4,0,5,1,10,5,168,11,10,0,67,,16,[],1,10,5
678b4b6b45ee875d7437c6a9359,2025-02-23T02:46:28.777357,user_2,52.2,5,8,23.193793,439.809,825.421,33,In Flow 🌊,0,Low Productivity,4,0,3,5,0,5,0,5,1,2,1,65,43,7,2,78,,4,[],1,2,1
678b4b6b45ee875d7437c6a9360,2025-02-23T02:56:28.777357,user_1,74.4,4,10,47.219331,1052.996,750.347,63,Focused 🎯,0,Moderate Productivity,9,4,1,1,2,2,1,0,0,4,2,36,26,6,7,63,,6,[],0,4,2
678b4b6b45ee875d7437c6a9361,2025-02-23T03:00:28.777357,user_3,84.9,0,3,46.760503,694.195,249.668,78,Focused 🎯,0,High Productivity,18,3,1,5,10,4,3,2,1,0,6,132,5,2,7,44,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9361_ach', 'timestamp': '2025-02-23T03:00:28.777357'}",7,[],1,0,6
678b4b6b45ee875d7437c6a9362,2025-02-23T03:08:28.777357,user_1,63.6,1,9,60.897769,817.112,311.519,83,In Flow 🌊,0,High Productivity,14,5,3,5,4,0,1,0,1,1,7,127,5,8,0,37,,9,[],1,1,7
678b4b6b45ee875d7437c6a9363,2025-02-23T03:15:28.777357,user_1,32.4,3,7,35.633574,367.177,867.573,47,Distracted 😕,0,Low Productivity,4,2,0,0,2,4,3,2,2,2,14,38,20,9,3,67,,18,[],2,2,14
678b4b6b45ee875d7437c6a9364,2025-02-23T03:21:28.777357,user_3,61.2,5,5,36.855395,773.194,534.48,46,In Flow 🌊,0,Moderate Productivity,1,3,3,1,4,3,1,2,0,1,3,144,25,9,4,6,,4,[],0,1,3
678b4b6b45ee875d7437c6a9365,2025-02-23T03:28:28.777357,user_1,65.9,4,5,23.873795,883.568,503.622,45,In Flow 🌊,0,Moderate Productivity,14,5,2,5,5,5,0,2,0,1,2,38,1,8,7,9,,3,[],0,1,2
678b4b6b45ee875d7437c6a9366,2025-02-23T03:35:28.777357,user_2,42.0,1,6,35.172031,730.504,846.144,34,In Flow 🌊,0,Low Productivity,3,2,2,0,8,4,3,2,4,5,13,89,11,8,9,61,,22,[],4,5,13
678b4b6b45ee875d7437c6a9367,2025-02-23T03:44:28.777357,user_1,62.1,3,8,55.794294,690.578,595.456,67,In Flow 🌊,0,Moderate Productivity,15,4,1,4,0,2,0,1,2,2,4,71,18,4,7,38,,8,[],2,2,4
678b4b6b45ee875d7437c6a9368,2025-02-23T03:47:28.777357,user_2,41.8,0,7,37.695147,672.549,869.706,27,In Flow 🌊,0,Low Productivity,2,1,2,0,0,4,2,4,2,2,5,7,14,7,1,20,,9,[],2,2,5
678b4b6b45ee875d7437c6a9369,2025-02-23T03:53:28.777357,user_1,71.7,4,8,38.05541,725.449,764.386,60,Focused 🎯,0,Moderate Productivity,7,2,0,1,1,2,0,5,0,5,0,112,43,10,8,97,,5,[],0,5,0
678b4b6b45ee875d7437c6a9370,2025-02-23T04:03:28.777357,user_1,79.7,2,7,44.745625,1154.487,235.277,85,Focused 🎯,0,High Productivity,12,2,0,4,10,1,2,4,1,2,8,65,34,7,1,36,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9370_ach', 'timestamp': '2025-02-23T04:03:28.777357'}",11,[],1,2,8
678b4b6b45ee875d7437c6a9371,2025-02-23T04:04:28.777357,user_1,31.2,0,4,14.994729,21.377,945.393,20,Distracted 😕,0,Low Productivity,19,1,2,1,6,3,1,4,2,7,13,45,33,7,0,67,,22,[],2,7,13
678b4b6b45ee875d7437c6a9372,2025-02-23T04:06:28.777357,user_1,35.0,1,8,48.844306,684.447,963.078,37,Distracted 😕,0,Low Productivity,1,1,1,5,3,5,1,5,2,8,5,105,36,1,2,18,,15,[],2,8,5
678b4b6b45ee875d7437c6a9373,2025-02-23T04:15:28.777357,user_3,36.6,5,3,30.933627,937.442,614.555,61,Distracted 😕,0,Moderate Productivity,19,0,2,4,7,4,3,5,1,2,18,10,10,6,5,18,,21,[],1,2,18
678b4b6b45ee875d7437c6a9374,2025-02-23T04:20:28.777357,user_2,88.3,5,8,58.015319,829.665,225.748,69,Focused 🎯,0,High Productivity,4,2,1,5,5,4,2,0,1,0,8,20,44,1,0,84,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9374_ach', 'timestamp': '2025-02-23T04:20:28.777357'}",9,[],1,0,8
678b4b6b45ee875d7437c6a9375,2025-02-23T04:29:28.777357,user_3,77.1,5,10,48.014741,649.587,336.263,78,Focused 🎯,0,High Productivity,12,1,3,0,5,4,1,3,2,0,1,195,34,2,4,3,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9375_ach', 'timestamp': '2025-02-23T04:29:28.777357'}",3,[],2,0,1
678b4b6b45ee875d7437c6a9376,2025-02-23T04:37:28.777357,user_1,60.6,0,8,34.662165,853.642,823.275,52,In Flow 🌊,0,Moderate Productivity,5,3,3,1,5,5,3,5,0,3,4,43,13,2,4,36,,7,[],0,3,4
678b4b6b45ee875d7437c6a9377,2025-02-23T04:44:28.777357,user_1,82.8,0,6,49.91061,1074.141,340.635,74,Focused 🎯,0,High Productivity,17,4,1,4,8,0,2,0,2,0,8,158,30,9,7,81,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a9377_ach', 'timestamp': '2025-02-23T04:44:28.777357'}",10,[],2,0,8
678b4b6b45ee875d7437c6a9378,2025-02-23T04:49:28.777357,user_3,35.0,2,10,37.121681,243.271,812.869,57,Distracted 😕,0,Low Productivity,7,1,2,5,4,5,3,4,3,3,10,50,18,3,5,4,,16,[],3,3,10
