_id,timestamp,userId,focusScore,currentStreak,longestStreak,sessionDuration,activeFileDuration,idleTime,typingRhythm,productivityStatus,__v,cluster,tabMetrics.total,tabMetrics.rapid,tabMetrics.patterns.backAndForth,tabMetrics.patterns.sequential,copyPasteMetrics.total,copyPasteMetrics.copy,copyPasteMetrics.cut,copyPasteMetrics.paste,errorMetrics.syntaxErrors,errorMetrics.warningCount,errorMetrics.problemCount,codeMetrics.linesAdded,codeMetrics.linesDeleted,codeMetrics.fileEdits,codeMetrics.codeComplexity,codeMetrics.testCoverage,achievements.0,errorSummary.total,errorSummary.recent,errorSummary.bySeverity.error,errorSummary.bySeverity.warning,errorSummary.bySeverity.info,kmeans_cluster,pca1,pca2,tsne1,tsne2,isolation_forest_anomaly
678b4b6b45ee875d7437c6a7754,2025-02-17T00:37:28.777357,user_2,69.3,3,6,37.082585,1267.353,231.785,76,In Flow 🌊,0,High Productivity,6,5,0,0,2,1,3,2,0,5,1,200,27,8,8,88,,6,[],0,5,1,2,-2.6966773967722797,0.7967147212237052,-27.27039,28.198204,1
678b4b6b45ee875d7437c6a7755,2025-02-17T00:47:28.777357,user_2,87.5,4,3,40.531326,915.988,32.034,60,Focused 🎯,0,High Productivity,4,4,0,3,7,5,0,5,1,3,10,194,33,5,4,94,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7755_ach', 'timestamp': '2025-02-17T00:47:28.777357'}",14,[],1,3,10,2,-1.313067037916854,1.6214454514631285,-44.52276,-7.7627945,1
678b4b6b45ee875d7437c6a7756,2025-02-17T00:52:28.777357,user_3,40.7,5,4,36.140429,558.796,979.87,43,In Flow 🌊,0,Low Productivity,1,5,2,2,3,1,2,3,2,10,14,171,23,8,9,55,,26,[],2,10,14,0,4.143892620989316,1.1286442695904317,64.74068,-6.868548,1
678b4b6b45ee875d7437c6a7757,2025-02-17T00:54:28.777357,user_2,66.9,1,9,65.24637,959.026,347.082,74,In Flow 🌊,0,High Productivity,10,5,2,3,1,5,2,4,2,0,4,122,41,7,0,15,,6,[],2,0,4,2,-2.527872860231617,0.19171406326188642,-35.08589,-0.40317443,1
678b4b6b45ee875d7437c6a7758,2025-02-17T00:56:28.777357,user_3,42.9,2,5,34.895183,479.787,473.112,57,In Flow 🌊,0,Moderate Productivity,2,5,0,1,8,0,0,3,2,8,7,105,41,3,3,57,,17,[],2,8,7,0,1.7316239460739309,0.6328219862685277,43.7674,-1.4192015,1
678b4b6b45ee875d7437c6a7759,2025-02-17T00:59:28.777357,user_1,45.6,0,10,36.531157,800.616,1021.563,25,In Flow 🌊,0,Low Productivity,11,2,3,0,9,4,3,4,3,10,14,136,1,9,2,38,,27,[],3,10,14,0,4.582081889692637,1.1268293978388852,56.195,-8.038765,-1
678b4b6b45ee875d7437c6a7760,2025-02-17T01:09:28.777357,user_2,28.7,3,5,40.293669,-192.88,904.25,45,Distracted 😕,0,Low Productivity,15,4,2,0,9,5,0,5,5,3,14,12,1,8,8,25,,22,[],5,3,14,0,4.318230969183784,-1.3898242783055732,51.929348,36.89867,-1
678b4b6b45ee875d7437c6a7761,2025-02-17T01:10:28.777357,user_1,77.2,2,9,38.1032,740.415,309.366,84,Focused 🎯,0,High Productivity,3,2,2,2,1,4,0,3,0,3,6,122,3,9,6,24,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7761_ach', 'timestamp': '2025-02-17T01:10:28.777357'}",9,[],0,3,6,2,-2.1342198814790034,0.6240102633984733,-32.584976,18.990585,1
678b4b6b45ee875d7437c6a7762,2025-02-17T01:12:28.777357,user_1,52.7,4,6,29.704424,466.156,625.326,53,In Flow 🌊,0,Moderate Productivity,17,3,2,0,1,0,0,4,1,5,1,188,37,8,3,1,,7,[],1,5,1,1,-0.4022516722654288,-1.4356685163497445,7.787715,2.3404973,1
678b4b6b45ee875d7437c6a7763,2025-02-17T01:20:28.777357,user_1,12.5,5,8,36.649826,116.321,720.962,29,Distracted 😕,0,Low Productivity,14,1,2,2,0,1,1,2,2,8,17,141,13,5,0,73,,27,[],2,8,17,0,4.88317606229316,0.1748574256259713,70.31337,-14.029021,1
678b4b6b45ee875d7437c6a7764,2025-02-17T01:25:28.777357,user_1,81.3,5,6,26.100349,1071.266,578.057,67,Focused 🎯,0,Moderate Productivity,9,3,3,1,1,1,3,5,1,4,5,55,35,6,9,31,,10,[],1,4,5,1,-1.220156759347901,0.033359520873952817,-4.3810263,-47.069767,1
678b4b6b45ee875d7437c6a7765,2025-02-17T01:26:28.777357,user_1,67.9,5,3,54.489773,946.427,612.668,77,In Flow 🌊,0,Moderate Productivity,18,5,1,5,4,0,3,3,2,5,7,10,23,7,7,100,,14,[],2,5,7,2,-0.2820216628287599,1.3345610255236156,-10.382182,-36.39581,1
678b4b6b45ee875d7437c6a7766,2025-02-17T01:35:28.777357,user_2,49.4,5,1,30.700839,533.759,645.734,56,In Flow 🌊,0,Moderate Productivity,5,3,2,2,6,4,3,3,1,4,14,58,40,9,7,72,,19,[],1,4,14,0,1.463626712136889,-0.03580906268301598,33.45297,-19.795025,1
678b4b6b45ee875d7437c6a7767,2025-02-17T01:39:28.777357,user_1,40.7,5,5,49.884338,480.954,813.251,45,In Flow 🌊,0,Low Productivity,3,1,2,2,1,4,2,1,1,8,20,41,19,6,1,44,,29,[],1,8,20,0,3.8184062959313048,1.8934823506086773,63.07373,-24.571102,1
678b4b6b45ee875d7437c6a7768,2025-02-17T01:46:28.777357,user_2,88.3,3,4,29.50373,858.389,352.009,73,Focused 🎯,0,High Productivity,5,3,3,1,7,3,1,3,2,0,8,36,6,7,2,54,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7768_ach', 'timestamp': '2025-02-17T01:46:28.777357'}",10,[],2,0,8,2,-1.665195413122377,0.06630788503129917,-31.887907,34.33192,1
678b4b6b45ee875d7437c6a7769,2025-02-17T01:50:28.777357,user_1,32.1,1,2,37.574261,551.283,821.642,48,Distracted 😕,0,Low Productivity,20,3,1,1,10,5,3,2,2,8,9,61,43,2,5,98,,19,[],2,8,9,0,2.649771368547455,-0.0812767717015867,34.36905,-13.522988,1
678b4b6b45ee875d7437c6a7770,2025-02-17T01:53:28.777357,user_1,83.6,1,5,41.792783,1225.011,310.73,79,Focused 🎯,0,High Productivity,19,0,3,5,10,3,3,4,0,5,2,188,8,2,3,57,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7770_ach', 'timestamp': '2025-02-17T01:53:28.777357'}",7,[],0,5,2,2,-2.763700404135834,1.2760173596531983,-36.44449,-39.57996,1
678b4b6b45ee875d7437c6a7771,2025-02-17T02:01:28.777357,user_3,78.2,3,10,55.262389,1007.649,677.103,54,Focused 🎯,0,Moderate Productivity,1,0,0,2,4,3,2,3,0,2,2,155,32,2,8,8,,4,[],0,2,2,2,-2.6936859753054256,-0.5978992621347647,-3.9713182,5.6300583,1
678b4b6b45ee875d7437c6a7772,2025-02-17T02:05:28.777357,user_2,42.4,2,6,43.084626,960.888,1043.234,21,In Flow 🌊,0,Low Productivity,12,3,0,2,9,4,3,0,2,5,18,128,28,4,3,15,,25,[],2,5,18,0,3.379203484972163,0.3604525223451114,39.51973,-23.312666,1
678b4b6b45ee875d7437c6a7773,2025-02-17T02:08:28.777357,user_3,59.6,2,7,58.971957,882.744,298.788,86,In Flow 🌊,0,High Productivity,18,1,3,3,10,4,2,0,1,0,3,188,29,6,8,7,,4,[],1,0,3,2,-3.1066172846480944,-0.15565354584777236,-43.8332,-19.82443,1
678b4b6b45ee875d7437c6a7774,2025-02-17T02:13:28.777357,user_2,80.3,2,5,35.45743,1144.384,379.633,75,Focused 🎯,0,High Productivity,15,5,2,2,0,3,1,2,1,4,6,179,31,6,0,26,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7774_ach', 'timestamp': '2025-02-17T02:13:28.777357'}",11,[],1,4,6,2,-1.5693328432030955,1.128563041547109,-35.55915,28.80631,1
678b4b6b45ee875d7437c6a7775,2025-02-17T02:19:28.777357,user_1,39.2,4,5,34.202226,249.218,1109.979,37,Distracted 😕,0,Low Productivity,10,2,2,2,9,1,1,1,2,7,11,132,34,6,10,87,,20,[],2,7,11,0,3.3875517364446766,-0.9331491828138683,52.595592,-11.343939,1
678b4b6b45ee875d7437c6a7776,2025-02-17T02:29:28.777357,user_1,92.4,2,9,43.350189,962.804,293.096,79,Focused 🎯,0,High Productivity,8,2,2,5,1,5,1,4,0,0,0,130,1,5,8,95,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7776_ach', 'timestamp': '2025-02-17T02:29:28.777357'}",0,[],0,0,0,2,-4.4021343311419825,-0.5129489909516002,-26.937187,-12.26694,1
678b4b6b45ee875d7437c6a7777,2025-02-17T02:30:28.777357,user_2,45.2,1,1,35.376161,686.22,928.407,35,In Flow 🌊,0,Low Productivity,16,5,2,1,3,1,1,4,5,8,18,80,45,1,5,78,,31,[],5,8,18,0,5.518316336511841,1.3296661441685484,67.71649,4.0855074,-1
678b4b6b45ee875d7437c6a7778,2025-02-17T02:36:28.777357,user_1,63.4,0,1,45.960767,862.796,555.107,72,In Flow 🌊,0,Moderate Productivity,20,1,2,0,1,4,3,4,0,1,7,74,13,2,9,9,,8,[],0,1,7,2,-2.03205652741425,-0.5355385377801006,-28.817804,11.880092,1
678b4b6b45ee875d7437c6a7779,2025-02-17T02:39:28.777357,user_2,33.3,1,4,38.413398,545.138,850.241,41,Distracted 😕,0,Low Productivity,10,5,1,0,1,4,0,3,4,4,17,119,42,5,7,70,,25,[],4,4,17,0,3.9300684870310407,-0.05329522448598198,72.58056,21.840532,1
678b4b6b45ee875d7437c6a7780,2025-02-17T02:42:28.777357,user_3,63.8,4,5,46.055547,828.841,697.555,60,In Flow 🌊,0,Moderate Productivity,9,1,0,1,6,2,2,3,1,5,1,92,31,1,8,67,,7,[],1,5,1,1,-1.140855341267741,-0.4302728879553801,2.7287734,2.1078584,1
678b4b6b45ee875d7437c6a7781,2025-02-17T02:50:28.777357,user_3,67.2,3,4,45.640804,1201.954,198.799,90,In Flow 🌊,0,High Productivity,15,1,3,3,5,4,0,5,0,3,9,139,41,9,10,60,,12,[],0,3,9,2,-2.1521428534474385,1.6482050529974943,-18.013437,-21.43929,1
678b4b6b45ee875d7437c6a7782,2025-02-17T03:00:28.777357,user_1,55.6,2,7,44.931393,719.365,555.121,67,In Flow 🌊,0,High Productivity,5,1,2,1,5,5,2,3,0,1,6,161,18,6,9,31,,7,[],0,1,6,1,-1.85217080272004,-0.9557525382481548,-3.7921925,17.13663,1
678b4b6b45ee875d7437c6a7783,2025-02-17T03:10:28.777357,user_1,73.0,2,6,67.930983,1291.286,613.829,64,Focused 🎯,0,Moderate Productivity,14,4,0,5,1,3,1,3,1,1,0,197,2,8,9,38,,2,[],1,1,0,2,-3.374777472266553,-0.112019031754349,-57.343674,20.167818,1
678b4b6b45ee875d7437c6a7784,2025-02-17T03:16:28.777357,user_3,51.8,1,1,26.963091,671.688,844.509,55,In Flow 🌊,0,Low Productivity,20,3,3,5,7,4,1,3,2,4,9,146,5,9,10,45,,15,[],2,4,9,1,1.1891479866180994,-0.785099726712867,22.545914,3.9159641,1
678b4b6b45ee875d7437c6a7785,2025-02-17T03:24:28.777357,user_2,86.2,2,2,40.137775,1114.515,244.726,85,Focused 🎯,0,High Productivity,18,3,1,4,2,3,2,3,1,0,1,98,42,4,0,0,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7785_ach', 'timestamp': '2025-02-17T03:24:28.777357'}",2,[],1,0,1,2,-3.90295888261821,-0.07005401131359135,-31.817665,4.9894147,1
678b4b6b45ee875d7437c6a7786,2025-02-17T03:33:28.777357,user_3,78.6,4,3,51.186214,990.747,90.538,77,Focused 🎯,0,High Productivity,15,3,1,0,10,4,3,4,0,1,2,22,27,1,4,89,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7786_ach', 'timestamp': '2025-02-17T03:33:28.777357'}",3,[],0,1,2,2,-3.863010422542333,0.22587101832986844,-27.93804,-0.63278294,1
678b4b6b45ee875d7437c6a7787,2025-02-17T03:43:28.777357,user_2,68.2,3,7,36.417406,833.67,473.811,63,In Flow 🌊,0,Moderate Productivity,8,2,0,1,9,2,0,2,2,3,6,19,16,5,4,92,,11,[],2,3,6,1,-0.6319858796447998,0.05524646153421241,1.8594592,4.7341275,1
678b4b6b45ee875d7437c6a7788,2025-02-17T03:48:28.777357,user_3,67.4,5,10,55.922773,745.856,668.092,64,In Flow 🌊,0,Moderate Productivity,3,1,0,2,7,4,3,2,2,2,1,156,17,6,0,73,,5,[],2,2,1,1,-1.704034239777066,-0.5999445565217894,10.843572,-20.050987,1
678b4b6b45ee875d7437c6a7789,2025-02-17T03:53:28.777357,user_3,76.7,1,10,40.378091,578.177,710.585,56,Focused 🎯,0,Moderate Productivity,11,0,2,5,1,2,2,5,1,2,2,160,31,10,10,45,,5,[],1,2,2,1,-1.6420428461697305,-1.5441444024263136,4.2843013,-26.02591,1
678b4b6b45ee875d7437c6a7790,2025-02-17T03:55:28.777357,user_2,59.4,4,7,39.754716,567.69,944.529,47,In Flow 🌊,0,Low Productivity,17,0,3,5,8,1,0,4,1,2,9,19,15,4,4,29,,12,[],1,2,9,1,0.24364369006465916,-1.2935011432942949,13.262475,-15.900282,1
678b4b6b45ee875d7437c6a7791,2025-02-17T04:04:28.777357,user_3,34.0,3,9,45.517364,796.944,921.952,23,Distracted 😕,0,Low Productivity,10,5,2,3,5,1,0,0,4,2,5,122,13,8,2,26,,11,[],4,2,5,1,1.4098968253527346,-1.8849240912450531,37.121098,24.752417,1
678b4b6b45ee875d7437c6a7792,2025-02-17T04:11:28.777357,user_3,34.1,1,9,38.225086,551.218,983.594,41,Distracted 😕,0,Low Productivity,8,4,1,1,6,2,1,0,2,2,6,50,8,9,5,88,,10,[],2,2,6,1,0.7779608374301962,-2.2926848144235046,18.66462,10.90336,1
678b4b6b45ee875d7437c6a7793,2025-02-17T04:21:28.777357,user_1,84.3,2,10,36.494038,1087.387,157.796,65,Focused 🎯,0,High Productivity,4,1,1,1,6,4,0,1,1,1,10,96,17,9,10,1,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7793_ach', 'timestamp': '2025-02-17T04:21:28.777357'}",12,[],1,1,10,2,-1.841027090430751,0.8780995103736096,-56.221127,-8.581005,1
678b4b6b45ee875d7437c6a7794,2025-02-17T04:27:28.777357,user_2,29.0,2,9,36.84499,344.003,867.243,19,Distracted 😕,0,Low Productivity,7,3,2,5,0,2,3,3,1,8,17,168,18,8,10,64,,26,[],1,8,17,0,4.251609444240792,-0.004867365144116877,57.53864,-19.828938,1
678b4b6b45ee875d7437c6a7795,2025-02-17T04:36:28.777357,user_1,28.9,5,4,40.915202,566.863,796.814,34,Distracted 😕,0,Low Productivity,13,0,1,3,0,4,3,0,2,5,11,54,12,7,8,3,,18,[],2,5,11,0,2.3390638325241664,-0.676350066465954,30.379168,3.5883849,1
678b4b6b45ee875d7437c6a7796,2025-02-17T04:39:28.777357,user_3,56.8,3,5,28.868517,447.29,668.963,38,In Flow 🌊,0,Moderate Productivity,14,4,2,0,6,1,0,5,1,5,5,165,9,1,5,51,,11,[],1,5,5,1,0.493128371151654,-1.2490593286258216,9.307461,20.805,1
678b4b6b45ee875d7437c6a7797,2025-02-17T04:47:28.777357,user_3,74.2,2,6,55.554518,1216.569,317.96,82,Focused 🎯,0,High Productivity,18,1,3,2,7,1,1,2,1,3,3,176,9,5,4,28,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7797_ach', 'timestamp': '2025-02-17T04:47:28.777357'}",7,[],1,3,3,2,-2.718111622026815,1.2293054730298685,-63.67982,-7.977779,1
678b4b6b45ee875d7437c6a7798,2025-02-17T04:54:28.777357,user_2,40.7,0,5,36.351341,742.41,933.822,31,In Flow 🌊,0,Low Productivity,12,0,2,5,3,3,0,2,4,5,11,154,35,3,4,34,,20,[],4,5,11,0,3.143871850478603,-0.43699452694425067,57.240326,13.947237,1
678b4b6b45ee875d7437c6a7799,2025-02-17T04:57:28.777357,user_2,41.0,4,8,51.332578,755.266,963.949,33,In Flow 🌊,0,Low Productivity,11,1,1,4,9,3,3,1,4,2,6,23,40,10,7,54,,12,[],4,2,6,1,1.3199290507734758,-1.5993554526316163,27.955975,29.421055,1
678b4b6b45ee875d7437c6a7800,2025-02-17T05:05:28.777357,user_3,31.3,2,3,34.06907,493.563,1032.043,67,Distracted 😕,0,Low Productivity,1,0,2,1,8,3,0,3,2,3,5,18,38,1,1,67,,10,[],2,3,5,1,0.7013700537398451,-1.8302154445623984,28.649952,18.636341,1
678b4b6b45ee875d7437c6a7801,2025-02-17T05:15:28.777357,user_2,50.9,2,10,30.559308,891.544,995.236,25,In Flow 🌊,0,Low Productivity,9,0,0,3,1,5,1,0,2,1,6,47,37,10,1,98,,9,[],2,1,6,1,0.24784439132414807,-2.4703416709984727,16.290892,10.580013,1
678b4b6b45ee875d7437c6a7802,2025-02-17T05:23:28.777357,user_2,43.6,4,7,31.630995,413.243,879.269,30,In Flow 🌊,0,Low Productivity,7,1,1,5,1,2,3,5,2,4,7,182,3,8,4,9,,13,[],2,4,7,1,1.5641786404803597,-1.7003017943947234,26.895248,18.413893,1
678b4b6b45ee875d7437c6a7803,2025-02-17T05:33:28.777357,user_2,51.5,5,8,20.804969,679.337,899.252,38,In Flow 🌊,0,Low Productivity,4,0,1,1,9,1,2,5,2,2,7,147,10,2,3,58,,11,[],2,2,7,1,0.7191588574968978,-2.0121000164175715,35.38329,17.154327,1
678b4b6b45ee875d7437c6a7804,2025-02-17T05:41:28.777357,user_1,64.4,2,10,31.422746,888.485,264.537,73,In Flow 🌊,0,High Productivity,18,1,2,1,2,5,2,2,1,0,1,97,49,9,6,44,,2,[],1,0,1,2,-3.031929558190987,-1.4424267995570799,-33.595444,1.5885412,1
678b4b6b45ee875d7437c6a7805,2025-02-17T05:44:28.777357,user_3,56.9,5,9,34.581781,399.814,290.787,64,In Flow 🌊,0,High Productivity,3,4,2,4,7,3,2,1,0,0,4,24,44,10,4,52,,4,[],0,0,4,1,-2.2894032310944854,-1.7445114951364251,-35.113525,-15.874018,1
678b4b6b45ee875d7437c6a7806,2025-02-17T05:50:28.777357,user_2,30.9,4,7,42.017644,250.56,704.058,39,Distracted 😕,0,Low Productivity,18,5,0,2,1,0,3,4,5,10,19,176,9,4,3,35,,34,[],5,10,19,0,6.464762472874485,2.063339024289267,72.810715,5.554155,-1
678b4b6b45ee875d7437c6a7807,2025-02-17T05:58:28.777357,user_3,54.8,5,7,32.738382,425.508,857.895,29,In Flow 🌊,0,Low Productivity,13,0,3,0,4,2,1,2,2,3,10,84,15,9,10,70,,15,[],2,3,10,1,1.5743270342870703,-1.5978512376656948,20.995764,11.563646,1
678b4b6b45ee875d7437c6a7808,2025-02-17T06:08:28.777357,user_1,40.8,3,1,43.273176,767.918,929.159,46,In Flow 🌊,0,Low Productivity,2,5,0,4,9,1,2,2,1,2,5,48,30,9,10,45,,8,[],1,2,5,1,-0.3297241217834065,-1.8276736001592353,6.4392304,16.664358,1
678b4b6b45ee875d7437c6a7809,2025-02-17T06:17:28.777357,user_2,46.0,1,7,29.989658,731.744,750.163,76,In Flow 🌊,0,Moderate Productivity,15,1,3,5,7,3,0,1,3,7,17,153,29,4,0,84,,27,[],3,7,17,0,3.3901143280019226,1.9221647430576778,68.13311,-18.311533,1
678b4b6b45ee875d7437c6a7810,2025-02-17T06:21:28.777357,user_2,35.4,1,9,28.236603,418.117,782.777,43,Distracted 😕,0,Low Productivity,1,2,0,2,9,0,1,3,3,8,6,153,19,8,0,27,,17,[],3,8,6,0,2.8116772273964683,-0.37726205890999853,44.51687,0.18231596,1
678b4b6b45ee875d7437c6a7811,2025-02-17T06:29:28.777357,user_3,80.3,5,9,29.44493,1145.285,255.304,99,Focused 🎯,0,High Productivity,2,0,0,3,7,0,1,3,0,1,5,5,0,10,4,18,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7811_ach', 'timestamp': '2025-02-17T06:29:28.777357'}",6,[],0,1,5,2,-3.388174686520173,0.7078822114420579,-64.83565,-13.632069,1
678b4b6b45ee875d7437c6a7812,2025-02-17T06:32:28.777357,user_2,95.7,4,3,46.705459,1077.915,286.264,74,Focused 🎯,0,High Productivity,15,5,0,3,3,2,0,2,1,5,4,189,1,10,6,34,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7812_ach', 'timestamp': '2025-02-17T06:32:28.777357'}",10,[],1,5,4,2,-2.0688465453316134,1.8575068185761452,-55.30945,21.122723,1
678b4b6b45ee875d7437c6a7813,2025-02-17T06:38:28.777357,user_2,67.7,5,2,60.657395,1013.359,589.296,40,In Flow 🌊,0,Moderate Productivity,15,3,1,5,0,3,0,4,2,2,4,145,21,4,7,22,,8,[],2,2,4,1,-1.235769073975512,-0.23801042842549397,-2.5095608,-11.388124,1
678b4b6b45ee875d7437c6a7814,2025-02-17T06:47:28.777357,user_1,55.8,2,2,37.536838,399.395,985.364,38,In Flow 🌊,0,Low Productivity,14,1,2,2,9,2,0,3,2,1,0,9,36,10,10,11,,3,[],2,1,0,1,-0.6810649740109034,-3.333536976475055,19.341825,-27.072163,1
678b4b6b45ee875d7437c6a7815,2025-02-17T06:51:28.777357,user_3,57.3,0,10,49.957013,794.964,640.779,69,In Flow 🌊,0,Moderate Productivity,11,3,2,2,2,4,2,1,1,3,9,53,40,8,8,56,,13,[],1,3,9,1,-0.44845045261893507,0.10021317388519688,11.405316,3.3900328,1
678b4b6b45ee875d7437c6a7816,2025-02-17T06:53:28.777357,user_1,61.2,1,8,41.489095,711.571,736.641,36,In Flow 🌊,0,Moderate Productivity,5,4,3,4,10,1,0,1,2,5,4,139,4,1,5,64,,11,[],2,5,4,1,0.40964005743978893,-0.6272769367475605,10.648115,-7.350341,1
678b4b6b45ee875d7437c6a7817,2025-02-17T06:55:28.777357,user_2,71.4,0,5,24.991387,531.304,812.682,53,Focused 🎯,0,Moderate Productivity,4,0,3,3,9,0,3,4,2,2,10,44,18,3,8,65,,14,[],2,2,10,1,0.6376730163044996,-1.1225275131365462,-6.9786186,-12.5429125,1
678b4b6b45ee875d7437c6a7818,2025-02-17T06:59:28.777357,user_1,89.3,3,8,47.73435,1023.848,30.719,87,Focused 🎯,0,High Productivity,2,3,1,4,10,1,0,3,2,1,0,32,46,2,4,66,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7818_ach', 'timestamp': '2025-02-17T06:59:28.777357'}",3,[],2,1,0,2,-3.660815574858853,0.7004066267146405,-66.60353,-1.8953773,1
678b4b6b45ee875d7437c6a7819,2025-02-17T07:01:28.777357,user_3,72.0,5,9,41.872864,680.513,376.776,73,Focused 🎯,0,High Productivity,17,1,3,5,0,1,3,0,1,4,2,79,7,6,10,26,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7819_ach', 'timestamp': '2025-02-17T07:01:28.777357'}",7,[],1,4,2,2,-1.74145960283021,-0.024068106651409734,-25.491316,12.926691,1
678b4b6b45ee875d7437c6a7820,2025-02-17T07:09:28.777357,user_1,58.5,1,9,18.9877,899.805,705.946,79,In Flow 🌊,0,Moderate Productivity,1,4,1,0,5,5,2,1,0,3,8,115,38,3,6,14,,11,[],0,3,8,1,-0.8615892513924288,-0.5989914412670588,-7.205949,10.569434,1
678b4b6b45ee875d7437c6a7821,2025-02-17T07:14:28.777357,user_3,72.1,3,9,54.317782,783.297,116.9,82,Focused 🎯,0,High Productivity,19,4,0,2,6,4,3,5,2,0,9,130,46,3,5,39,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7821_ach', 'timestamp': '2025-02-17T07:14:28.777357'}",11,[],2,0,9,2,-1.8353827198447992,0.7893628226761147,-40.318268,-29.668676,1
678b4b6b45ee875d7437c6a7822,2025-02-17T07:22:28.777357,user_2,55.2,3,6,48.691862,587.04,484.751,66,In Flow 🌊,0,Moderate Productivity,5,1,1,4,10,5,0,2,1,0,6,184,17,8,2,41,,7,[],1,0,6,1,-1.6533708494695982,-0.8460499849530297,-10.704834,-26.435839,1
678b4b6b45ee875d7437c6a7823,2025-02-17T07:26:28.777357,user_3,73.0,0,9,46.051504,943.912,251.021,100,Focused 🎯,0,High Productivity,3,3,2,2,0,4,1,3,2,1,1,86,29,4,7,89,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7823_ach', 'timestamp': '2025-02-17T07:26:28.777357'}",4,[],2,1,1,2,-3.0952568750200142,0.21766321898806076,-39.979458,10.108433,1
678b4b6b45ee875d7437c6a7824,2025-02-17T07:29:28.777357,user_3,70.4,5,4,41.98935,939.724,625.854,59,Focused 🎯,0,Moderate Productivity,8,5,0,1,8,4,0,0,0,3,4,180,22,10,0,40,,7,[],0,3,4,1,-1.858496455127132,-0.2278008906166037,-10.962942,21.732368,1
678b4b6b45ee875d7437c6a7825,2025-02-17T07:30:28.777357,user_3,69.8,1,3,41.615178,847.143,581.79,46,In Flow 🌊,0,Moderate Productivity,17,0,1,4,9,0,2,2,0,1,7,173,28,2,10,12,,8,[],0,1,7,1,-1.6491274823829227,-1.0004581401210013,-10.452397,-4.7389956,1
678b4b6b45ee875d7437c6a7826,2025-02-17T07:36:28.777357,user_3,86.9,2,9,51.48791,1125.817,301.141,76,Focused 🎯,0,High Productivity,14,4,0,0,5,5,3,2,0,0,2,44,21,4,2,90,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7826_ach', 'timestamp': '2025-02-17T07:36:28.777357'}",2,[],0,0,2,2,-4.159532023764614,-0.0853942039629971,-29.8215,6.181378,1
678b4b6b45ee875d7437c6a7827,2025-02-17T07:42:28.777357,user_2,42.9,4,6,54.753994,185.469,894.791,37,In Flow 🌊,0,Low Productivity,4,1,1,4,3,5,1,0,4,3,6,34,4,3,3,31,,13,[],4,3,6,0,1.8529048395599965,-1.4103115094319927,37.324375,30.75528,1
678b4b6b45ee875d7437c6a7828,2025-02-17T07:48:28.777357,user_1,99.6,3,4,53.675557,1206.383,170.171,85,Focused 🎯,0,High Productivity,17,5,3,0,6,5,3,0,0,5,7,112,1,4,3,40,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a7828_ach', 'timestamp': '2025-02-17T07:48:28.777357'}",12,[],0,5,7,2,-2.58182066838003,2.779454774077464,-57.052258,-1.322672,1
